ID;Geslacht;LeeftijdNaam;BurgerlijkeStaat;RegioS;RegioNaam;Perioden;BevolkingOp1Januari_1
25553208;Mannen;60 jaar;Ongehuwd;GM0393;Haarlemmerliede en Spaarnwoude;2020;0
25553209;Mannen;60 jaar;Ongehuwd;GM0393;Haarlemmerliede en Spaarnwoude;2021;0
25553242;Mannen;60 jaar;Ongehuwd;GM0394;Haarlemmermeer;2020;146
25553243;Mannen;60 jaar;Ongehuwd;GM0394;Haarlemmermeer;2021;131
25553956;Mannen;60 jaar;Ongehuwd;GM0397;Heemstede;2020;36
25553957;Mannen;60 jaar;Ongehuwd;GM0397;Heemstede;2021;32
25554942;Mannen;60 jaar;Ongehuwd;GM0534;Hillegom;2020;22
25554943;Mannen;60 jaar;Ongehuwd;GM0534;Hillegom;2021;26
25556064;Mannen;60 jaar;Ongehuwd;GM1884;Kaag en Braassem;2020;23
25556065;Mannen;60 jaar;Ongehuwd;GM1884;Kaag en Braassem;2021;18
25556234;Mannen;60 jaar;Ongehuwd;GM0537;Katwijk;2020;37
25556235;Mannen;60 jaar;Ongehuwd;GM0537;Katwijk;2021;52
25557288;Mannen;60 jaar;Ongehuwd;GM0546;Leiden;2020;169
25557289;Mannen;60 jaar;Ongehuwd;GM0546;Leiden;2021;167
25557322;Mannen;60 jaar;Ongehuwd;GM0547;Leiderdorp;2020;30
25557323;Mannen;60 jaar;Ongehuwd;GM0547;Leiderdorp;2021;19
25557390;Mannen;60 jaar;Ongehuwd;GM1916;Leidschendam-Voorburg;2020;108
25557391;Mannen;60 jaar;Ongehuwd;GM1916;Leidschendam-Voorburg;2021;109
25558002;Mannen;60 jaar;Ongehuwd;GM0553;Lisse;2020;20
25558003;Mannen;60 jaar;Ongehuwd;GM0553;Lisse;2021;28
25561572;Mannen;60 jaar;Ongehuwd;GM0575;Noordwijk;2020;51
25561573;Mannen;60 jaar;Ongehuwd;GM0575;Noordwijk;2021;45
25561606;Mannen;60 jaar;Ongehuwd;GM0576;Noordwijkerhout;2020;0
25561607;Mannen;60 jaar;Ongehuwd;GM0576;Noordwijkerhout;2021;0
25561946;Mannen;60 jaar;Ongehuwd;GM0579;Oegstgeest;2020;24
25561947;Mannen;60 jaar;Ongehuwd;GM0579;Oegstgeest;2021;37
25567386;Mannen;60 jaar;Ongehuwd;GM1525;Teylingen;2020;38
25567387;Mannen;60 jaar;Ongehuwd;GM1525;Teylingen;2021;36
25569732;Mannen;60 jaar;Ongehuwd;GM0629;Wassenaar;2020;32
25569733;Mannen;60 jaar;Ongehuwd;GM0629;Wassenaar;2021;28
25571670;Mannen;60 jaar;Ongehuwd;GM0473;Zandvoort;2020;20
25571671;Mannen;60 jaar;Ongehuwd;GM0473;Zandvoort;2021;31
25572214;Mannen;60 jaar;Ongehuwd;GM0638;Zoeterwoude;2020;10
25572215;Mannen;60 jaar;Ongehuwd;GM0638;Zoeterwoude;2021;7
25575206;Mannen;60 jaar;Gehuwd;GM0484;Alphen aan den Rijn;2020;507
25575207;Mannen;60 jaar;Gehuwd;GM0484;Alphen aan den Rijn;2021;521
25577824;Mannen;60 jaar;Gehuwd;GM0377;Bloemendaal;2020;111
25577825;Mannen;60 jaar;Gehuwd;GM0377;Bloemendaal;2021;128
25583366;Mannen;60 jaar;Gehuwd;GM0392;Haarlem;2020;567
25583367;Mannen;60 jaar;Gehuwd;GM0392;Haarlem;2021;546
25583400;Mannen;60 jaar;Gehuwd;GM0393;Haarlemmerliede en Spaarnwoude;2020;0
25583401;Mannen;60 jaar;Gehuwd;GM0393;Haarlemmerliede en Spaarnwoude;2021;0
25583434;Mannen;60 jaar;Gehuwd;GM0394;Haarlemmermeer;2020;742
25583435;Mannen;60 jaar;Gehuwd;GM0394;Haarlemmermeer;2021;776
25584148;Mannen;60 jaar;Gehuwd;GM0397;Heemstede;2020;129
25584149;Mannen;60 jaar;Gehuwd;GM0397;Heemstede;2021;125
25585134;Mannen;60 jaar;Gehuwd;GM0534;Hillegom;2020;117
25585135;Mannen;60 jaar;Gehuwd;GM0534;Hillegom;2021;113
25586256;Mannen;60 jaar;Gehuwd;GM1884;Kaag en Braassem;2020;161
25586257;Mannen;60 jaar;Gehuwd;GM1884;Kaag en Braassem;2021;140
25586426;Mannen;60 jaar;Gehuwd;GM0537;Katwijk;2020;288
25586427;Mannen;60 jaar;Gehuwd;GM0537;Katwijk;2021;297
25587480;Mannen;60 jaar;Gehuwd;GM0546;Leiden;2020;431
25587481;Mannen;60 jaar;Gehuwd;GM0546;Leiden;2021;415
25587514;Mannen;60 jaar;Gehuwd;GM0547;Leiderdorp;2020;131
25587515;Mannen;60 jaar;Gehuwd;GM0547;Leiderdorp;2021;135
25587582;Mannen;60 jaar;Gehuwd;GM1916;Leidschendam-Voorburg;2020;291
25587583;Mannen;60 jaar;Gehuwd;GM1916;Leidschendam-Voorburg;2021;301
25588194;Mannen;60 jaar;Gehuwd;GM0553;Lisse;2020;119
25588195;Mannen;60 jaar;Gehuwd;GM0553;Lisse;2021;127
25591764;Mannen;60 jaar;Gehuwd;GM0575;Noordwijk;2020;204
25591765;Mannen;60 jaar;Gehuwd;GM0575;Noordwijk;2021;190
25591798;Mannen;60 jaar;Gehuwd;GM0576;Noordwijkerhout;2020;0
25591799;Mannen;60 jaar;Gehuwd;GM0576;Noordwijkerhout;2021;0
25592138;Mannen;60 jaar;Gehuwd;GM0579;Oegstgeest;2020;124
25592139;Mannen;60 jaar;Gehuwd;GM0579;Oegstgeest;2021;110
25597578;Mannen;60 jaar;Gehuwd;GM1525;Teylingen;2020;212
25597579;Mannen;60 jaar;Gehuwd;GM1525;Teylingen;2021;201
25599924;Mannen;60 jaar;Gehuwd;GM0629;Wassenaar;2020;116
25599925;Mannen;60 jaar;Gehuwd;GM0629;Wassenaar;2021;147
25601862;Mannen;60 jaar;Gehuwd;GM0473;Zandvoort;2020;68
25601863;Mannen;60 jaar;Gehuwd;GM0473;Zandvoort;2021;69
25602406;Mannen;60 jaar;Gehuwd;GM0638;Zoeterwoude;2020;53
25602407;Mannen;60 jaar;Gehuwd;GM0638;Zoeterwoude;2021;48
25605398;Mannen;60 jaar;Verweduwd;GM0484;Alphen aan den Rijn;2020;13
25605399;Mannen;60 jaar;Verweduwd;GM0484;Alphen aan den Rijn;2021;24
25608016;Mannen;60 jaar;Verweduwd;GM0377;Bloemendaal;2020;0
25608017;Mannen;60 jaar;Verweduwd;GM0377;Bloemendaal;2021;3
25613558;Mannen;60 jaar;Verweduwd;GM0392;Haarlem;2020;14
25613559;Mannen;60 jaar;Verweduwd;GM0392;Haarlem;2021;15
25613592;Mannen;60 jaar;Verweduwd;GM0393;Haarlemmerliede en Spaarnwoude;2020;0
25613593;Mannen;60 jaar;Verweduwd;GM0393;Haarlemmerliede en Spaarnwoude;2021;0
25613626;Mannen;60 jaar;Verweduwd;GM0394;Haarlemmermeer;2020;17
25613627;Mannen;60 jaar;Verweduwd;GM0394;Haarlemmermeer;2021;19
25614340;Mannen;60 jaar;Verweduwd;GM0397;Heemstede;2020;7
25614341;Mannen;60 jaar;Verweduwd;GM0397;Heemstede;2021;1
25615326;Mannen;60 jaar;Verweduwd;GM0534;Hillegom;2020;5
25615327;Mannen;60 jaar;Verweduwd;GM0534;Hillegom;2021;4
25616448;Mannen;60 jaar;Verweduwd;GM1884;Kaag en Braassem;2020;4
25616449;Mannen;60 jaar;Verweduwd;GM1884;Kaag en Braassem;2021;3
25616618;Mannen;60 jaar;Verweduwd;GM0537;Katwijk;2020;6
25616619;Mannen;60 jaar;Verweduwd;GM0537;Katwijk;2021;6
25617672;Mannen;60 jaar;Verweduwd;GM0546;Leiden;2020;13
25617673;Mannen;60 jaar;Verweduwd;GM0546;Leiden;2021;16
25617706;Mannen;60 jaar;Verweduwd;GM0547;Leiderdorp;2020;3
25617707;Mannen;60 jaar;Verweduwd;GM0547;Leiderdorp;2021;2
25617774;Mannen;60 jaar;Verweduwd;GM1916;Leidschendam-Voorburg;2020;12
25617775;Mannen;60 jaar;Verweduwd;GM1916;Leidschendam-Voorburg;2021;8
25618386;Mannen;60 jaar;Verweduwd;GM0553;Lisse;2020;7
25618387;Mannen;60 jaar;Verweduwd;GM0553;Lisse;2021;4
25621956;Mannen;60 jaar;Verweduwd;GM0575;Noordwijk;2020;6
25621957;Mannen;60 jaar;Verweduwd;GM0575;Noordwijk;2021;6
25621990;Mannen;60 jaar;Verweduwd;GM0576;Noordwijkerhout;2020;0
25621991;Mannen;60 jaar;Verweduwd;GM0576;Noordwijkerhout;2021;0
25622330;Mannen;60 jaar;Verweduwd;GM0579;Oegstgeest;2020;3
25622331;Mannen;60 jaar;Verweduwd;GM0579;Oegstgeest;2021;0
25627770;Mannen;60 jaar;Verweduwd;GM1525;Teylingen;2020;5
25627771;Mannen;60 jaar;Verweduwd;GM1525;Teylingen;2021;9
25630116;Mannen;60 jaar;Verweduwd;GM0629;Wassenaar;2020;2
25630117;Mannen;60 jaar;Verweduwd;GM0629;Wassenaar;2021;2
25632054;Mannen;60 jaar;Verweduwd;GM0473;Zandvoort;2020;6
25632055;Mannen;60 jaar;Verweduwd;GM0473;Zandvoort;2021;6
25632598;Mannen;60 jaar;Verweduwd;GM0638;Zoeterwoude;2020;3
25632599;Mannen;60 jaar;Verweduwd;GM0638;Zoeterwoude;2021;2
25635590;Mannen;60 jaar;Gescheiden;GM0484;Alphen aan den Rijn;2020;126
25635591;Mannen;60 jaar;Gescheiden;GM0484;Alphen aan den Rijn;2021;125
25638208;Mannen;60 jaar;Gescheiden;GM0377;Bloemendaal;2020;26
25638209;Mannen;60 jaar;Gescheiden;GM0377;Bloemendaal;2021;24
25643750;Mannen;60 jaar;Gescheiden;GM0392;Haarlem;2020;190
25643751;Mannen;60 jaar;Gescheiden;GM0392;Haarlem;2021;155
25643784;Mannen;60 jaar;Gescheiden;GM0393;Haarlemmerliede en Spaarnwoude;2020;0
25643785;Mannen;60 jaar;Gescheiden;GM0393;Haarlemmerliede en Spaarnwoude;2021;0
25643818;Mannen;60 jaar;Gescheiden;GM0394;Haarlemmermeer;2020;156
25643819;Mannen;60 jaar;Gescheiden;GM0394;Haarlemmermeer;2021;178
25644532;Mannen;60 jaar;Gescheiden;GM0397;Heemstede;2020;21
25644533;Mannen;60 jaar;Gescheiden;GM0397;Heemstede;2021;24
25645518;Mannen;60 jaar;Gescheiden;GM0534;Hillegom;2020;26
25645519;Mannen;60 jaar;Gescheiden;GM0534;Hillegom;2021;27
25646640;Mannen;60 jaar;Gescheiden;GM1884;Kaag en Braassem;2020;34
25646641;Mannen;60 jaar;Gescheiden;GM1884;Kaag en Braassem;2021;17
25646810;Mannen;60 jaar;Gescheiden;GM0537;Katwijk;2020;45
25646811;Mannen;60 jaar;Gescheiden;GM0537;Katwijk;2021;45
25647864;Mannen;60 jaar;Gescheiden;GM0546;Leiden;2020;138
25647865;Mannen;60 jaar;Gescheiden;GM0546;Leiden;2021;113
25647898;Mannen;60 jaar;Gescheiden;GM0547;Leiderdorp;2020;26
25647899;Mannen;60 jaar;Gescheiden;GM0547;Leiderdorp;2021;25
25647966;Mannen;60 jaar;Gescheiden;GM1916;Leidschendam-Voorburg;2020;92
25647967;Mannen;60 jaar;Gescheiden;GM1916;Leidschendam-Voorburg;2021;70
25648578;Mannen;60 jaar;Gescheiden;GM0553;Lisse;2020;29
25648579;Mannen;60 jaar;Gescheiden;GM0553;Lisse;2021;14
25652148;Mannen;60 jaar;Gescheiden;GM0575;Noordwijk;2020;61
25652149;Mannen;60 jaar;Gescheiden;GM0575;Noordwijk;2021;57
25652182;Mannen;60 jaar;Gescheiden;GM0576;Noordwijkerhout;2020;0
25652183;Mannen;60 jaar;Gescheiden;GM0576;Noordwijkerhout;2021;0
25652522;Mannen;60 jaar;Gescheiden;GM0579;Oegstgeest;2020;29
25652523;Mannen;60 jaar;Gescheiden;GM0579;Oegstgeest;2021;25
25657962;Mannen;60 jaar;Gescheiden;GM1525;Teylingen;2020;39
25657963;Mannen;60 jaar;Gescheiden;GM1525;Teylingen;2021;32
25660308;Mannen;60 jaar;Gescheiden;GM0629;Wassenaar;2020;24
25660309;Mannen;60 jaar;Gescheiden;GM0629;Wassenaar;2021;28
25662246;Mannen;60 jaar;Gescheiden;GM0473;Zandvoort;2020;19
25662247;Mannen;60 jaar;Gescheiden;GM0473;Zandvoort;2021;29
25662790;Mannen;60 jaar;Gescheiden;GM0638;Zoeterwoude;2020;14
25662791;Mannen;60 jaar;Gescheiden;GM0638;Zoeterwoude;2021;11
25695974;Mannen;61 jaar;Ongehuwd;GM0484;Alphen aan den Rijn;2020;97
25695975;Mannen;61 jaar;Ongehuwd;GM0484;Alphen aan den Rijn;2021;88
25698592;Mannen;61 jaar;Ongehuwd;GM0377;Bloemendaal;2020;16
25698593;Mannen;61 jaar;Ongehuwd;GM0377;Bloemendaal;2021;26
25704134;Mannen;61 jaar;Ongehuwd;GM0392;Haarlem;2020;237
25704135;Mannen;61 jaar;Ongehuwd;GM0392;Haarlem;2021;205
25704168;Mannen;61 jaar;Ongehuwd;GM0393;Haarlemmerliede en Spaarnwoude;2020;0
25704169;Mannen;61 jaar;Ongehuwd;GM0393;Haarlemmerliede en Spaarnwoude;2021;0
25704202;Mannen;61 jaar;Ongehuwd;GM0394;Haarlemmermeer;2020;142
25704203;Mannen;61 jaar;Ongehuwd;GM0394;Haarlemmermeer;2021;143
25704916;Mannen;61 jaar;Ongehuwd;GM0397;Heemstede;2020;30
25704917;Mannen;61 jaar;Ongehuwd;GM0397;Heemstede;2021;36
25705902;Mannen;61 jaar;Ongehuwd;GM0534;Hillegom;2020;19
25705903;Mannen;61 jaar;Ongehuwd;GM0534;Hillegom;2021;22
25707024;Mannen;61 jaar;Ongehuwd;GM1884;Kaag en Braassem;2020;26
25707025;Mannen;61 jaar;Ongehuwd;GM1884;Kaag en Braassem;2021;24
25707194;Mannen;61 jaar;Ongehuwd;GM0537;Katwijk;2020;39
25707195;Mannen;61 jaar;Ongehuwd;GM0537;Katwijk;2021;36
25708248;Mannen;61 jaar;Ongehuwd;GM0546;Leiden;2020;161
25708249;Mannen;61 jaar;Ongehuwd;GM0546;Leiden;2021;167
25708282;Mannen;61 jaar;Ongehuwd;GM0547;Leiderdorp;2020;30
25708283;Mannen;61 jaar;Ongehuwd;GM0547;Leiderdorp;2021;30
25708350;Mannen;61 jaar;Ongehuwd;GM1916;Leidschendam-Voorburg;2020;96
25708351;Mannen;61 jaar;Ongehuwd;GM1916;Leidschendam-Voorburg;2021;105
25708962;Mannen;61 jaar;Ongehuwd;GM0553;Lisse;2020;12
25708963;Mannen;61 jaar;Ongehuwd;GM0553;Lisse;2021;19
25712532;Mannen;61 jaar;Ongehuwd;GM0575;Noordwijk;2020;48
25712533;Mannen;61 jaar;Ongehuwd;GM0575;Noordwijk;2021;48
25712566;Mannen;61 jaar;Ongehuwd;GM0576;Noordwijkerhout;2020;0
25712567;Mannen;61 jaar;Ongehuwd;GM0576;Noordwijkerhout;2021;0
25712906;Mannen;61 jaar;Ongehuwd;GM0579;Oegstgeest;2020;21
25712907;Mannen;61 jaar;Ongehuwd;GM0579;Oegstgeest;2021;24
25718346;Mannen;61 jaar;Ongehuwd;GM1525;Teylingen;2020;26
25718347;Mannen;61 jaar;Ongehuwd;GM1525;Teylingen;2021;37
25720692;Mannen;61 jaar;Ongehuwd;GM0629;Wassenaar;2020;18
25720693;Mannen;61 jaar;Ongehuwd;GM0629;Wassenaar;2021;33
25722630;Mannen;61 jaar;Ongehuwd;GM0473;Zandvoort;2020;14
25722631;Mannen;61 jaar;Ongehuwd;GM0473;Zandvoort;2021;19
25723174;Mannen;61 jaar;Ongehuwd;GM0638;Zoeterwoude;2020;13
25723175;Mannen;61 jaar;Ongehuwd;GM0638;Zoeterwoude;2021;10
25726166;Mannen;61 jaar;Gehuwd;GM0484;Alphen aan den Rijn;2020;503
25726167;Mannen;61 jaar;Gehuwd;GM0484;Alphen aan den Rijn;2021;510
25728784;Mannen;61 jaar;Gehuwd;GM0377;Bloemendaal;2020;117
25728785;Mannen;61 jaar;Gehuwd;GM0377;Bloemendaal;2021;105
25734326;Mannen;61 jaar;Gehuwd;GM0392;Haarlem;2020;567
25734327;Mannen;61 jaar;Gehuwd;GM0392;Haarlem;2021;561
25734360;Mannen;61 jaar;Gehuwd;GM0393;Haarlemmerliede en Spaarnwoude;2020;0
25734361;Mannen;61 jaar;Gehuwd;GM0393;Haarlemmerliede en Spaarnwoude;2021;0
25734394;Mannen;61 jaar;Gehuwd;GM0394;Haarlemmermeer;2020;697
25734395;Mannen;61 jaar;Gehuwd;GM0394;Haarlemmermeer;2021;725
25735108;Mannen;61 jaar;Gehuwd;GM0397;Heemstede;2020;130
25735109;Mannen;61 jaar;Gehuwd;GM0397;Heemstede;2021;125
25736094;Mannen;61 jaar;Gehuwd;GM0534;Hillegom;2020;120
25736095;Mannen;61 jaar;Gehuwd;GM0534;Hillegom;2021;114
25737216;Mannen;61 jaar;Gehuwd;GM1884;Kaag en Braassem;2020;156
25737217;Mannen;61 jaar;Gehuwd;GM1884;Kaag en Braassem;2021;164
25737386;Mannen;61 jaar;Gehuwd;GM0537;Katwijk;2020;327
25737387;Mannen;61 jaar;Gehuwd;GM0537;Katwijk;2021;286
25738440;Mannen;61 jaar;Gehuwd;GM0546;Leiden;2020;423
25738441;Mannen;61 jaar;Gehuwd;GM0546;Leiden;2021;432
25738474;Mannen;61 jaar;Gehuwd;GM0547;Leiderdorp;2020;126
25738475;Mannen;61 jaar;Gehuwd;GM0547;Leiderdorp;2021;127
25738542;Mannen;61 jaar;Gehuwd;GM1916;Leidschendam-Voorburg;2020;319
25738543;Mannen;61 jaar;Gehuwd;GM1916;Leidschendam-Voorburg;2021;282
25739154;Mannen;61 jaar;Gehuwd;GM0553;Lisse;2020;123
25739155;Mannen;61 jaar;Gehuwd;GM0553;Lisse;2021;117
25742724;Mannen;61 jaar;Gehuwd;GM0575;Noordwijk;2020;235
25742725;Mannen;61 jaar;Gehuwd;GM0575;Noordwijk;2021;212
25742758;Mannen;61 jaar;Gehuwd;GM0576;Noordwijkerhout;2020;0
25742759;Mannen;61 jaar;Gehuwd;GM0576;Noordwijkerhout;2021;0
25743098;Mannen;61 jaar;Gehuwd;GM0579;Oegstgeest;2020;103
25743099;Mannen;61 jaar;Gehuwd;GM0579;Oegstgeest;2021;121
25748538;Mannen;61 jaar;Gehuwd;GM1525;Teylingen;2020;201
25748539;Mannen;61 jaar;Gehuwd;GM1525;Teylingen;2021;209
25750884;Mannen;61 jaar;Gehuwd;GM0629;Wassenaar;2020;132
25750885;Mannen;61 jaar;Gehuwd;GM0629;Wassenaar;2021;121
25752822;Mannen;61 jaar;Gehuwd;GM0473;Zandvoort;2020;73
25752823;Mannen;61 jaar;Gehuwd;GM0473;Zandvoort;2021;69
25753366;Mannen;61 jaar;Gehuwd;GM0638;Zoeterwoude;2020;56
25753367;Mannen;61 jaar;Gehuwd;GM0638;Zoeterwoude;2021;51
25756358;Mannen;61 jaar;Verweduwd;GM0484;Alphen aan den Rijn;2020;17
25756359;Mannen;61 jaar;Verweduwd;GM0484;Alphen aan den Rijn;2021;13
25758976;Mannen;61 jaar;Verweduwd;GM0377;Bloemendaal;2020;2
25758977;Mannen;61 jaar;Verweduwd;GM0377;Bloemendaal;2021;1
25764518;Mannen;61 jaar;Verweduwd;GM0392;Haarlem;2020;17
25764519;Mannen;61 jaar;Verweduwd;GM0392;Haarlem;2021;12
25764552;Mannen;61 jaar;Verweduwd;GM0393;Haarlemmerliede en Spaarnwoude;2020;0
25764553;Mannen;61 jaar;Verweduwd;GM0393;Haarlemmerliede en Spaarnwoude;2021;0
25764586;Mannen;61 jaar;Verweduwd;GM0394;Haarlemmermeer;2020;13
25764587;Mannen;61 jaar;Verweduwd;GM0394;Haarlemmermeer;2021;20
25765300;Mannen;61 jaar;Verweduwd;GM0397;Heemstede;2020;3
25765301;Mannen;61 jaar;Verweduwd;GM0397;Heemstede;2021;6
25766286;Mannen;61 jaar;Verweduwd;GM0534;Hillegom;2020;5
25766287;Mannen;61 jaar;Verweduwd;GM0534;Hillegom;2021;5
25767408;Mannen;61 jaar;Verweduwd;GM1884;Kaag en Braassem;2020;5
25767409;Mannen;61 jaar;Verweduwd;GM1884;Kaag en Braassem;2021;4
25767578;Mannen;61 jaar;Verweduwd;GM0537;Katwijk;2020;9
25767579;Mannen;61 jaar;Verweduwd;GM0537;Katwijk;2021;8
25768632;Mannen;61 jaar;Verweduwd;GM0546;Leiden;2020;11
25768633;Mannen;61 jaar;Verweduwd;GM0546;Leiden;2021;17
25768666;Mannen;61 jaar;Verweduwd;GM0547;Leiderdorp;2020;2
25768667;Mannen;61 jaar;Verweduwd;GM0547;Leiderdorp;2021;4
25768734;Mannen;61 jaar;Verweduwd;GM1916;Leidschendam-Voorburg;2020;13
25768735;Mannen;61 jaar;Verweduwd;GM1916;Leidschendam-Voorburg;2021;14
25769346;Mannen;61 jaar;Verweduwd;GM0553;Lisse;2020;4
25769347;Mannen;61 jaar;Verweduwd;GM0553;Lisse;2021;6
25772916;Mannen;61 jaar;Verweduwd;GM0575;Noordwijk;2020;7
25772917;Mannen;61 jaar;Verweduwd;GM0575;Noordwijk;2021;7
25772950;Mannen;61 jaar;Verweduwd;GM0576;Noordwijkerhout;2020;0
25772951;Mannen;61 jaar;Verweduwd;GM0576;Noordwijkerhout;2021;0
25773290;Mannen;61 jaar;Verweduwd;GM0579;Oegstgeest;2020;3
25773291;Mannen;61 jaar;Verweduwd;GM0579;Oegstgeest;2021;3
25778730;Mannen;61 jaar;Verweduwd;GM1525;Teylingen;2020;8
25778731;Mannen;61 jaar;Verweduwd;GM1525;Teylingen;2021;5
25781076;Mannen;61 jaar;Verweduwd;GM0629;Wassenaar;2020;3
25781077;Mannen;61 jaar;Verweduwd;GM0629;Wassenaar;2021;5
25783014;Mannen;61 jaar;Verweduwd;GM0473;Zandvoort;2020;2
25783015;Mannen;61 jaar;Verweduwd;GM0473;Zandvoort;2021;6
25783558;Mannen;61 jaar;Verweduwd;GM0638;Zoeterwoude;2020;1
25783559;Mannen;61 jaar;Verweduwd;GM0638;Zoeterwoude;2021;3
25786550;Mannen;61 jaar;Gescheiden;GM0484;Alphen aan den Rijn;2020;98
25786551;Mannen;61 jaar;Gescheiden;GM0484;Alphen aan den Rijn;2021;122
25789168;Mannen;61 jaar;Gescheiden;GM0377;Bloemendaal;2020;25
25789169;Mannen;61 jaar;Gescheiden;GM0377;Bloemendaal;2021;28
25794710;Mannen;61 jaar;Gescheiden;GM0392;Haarlem;2020;193
25794711;Mannen;61 jaar;Gescheiden;GM0392;Haarlem;2021;187
25794744;Mannen;61 jaar;Gescheiden;GM0393;Haarlemmerliede en Spaarnwoude;2020;0
25794745;Mannen;61 jaar;Gescheiden;GM0393;Haarlemmerliede en Spaarnwoude;2021;0
25794778;Mannen;61 jaar;Gescheiden;GM0394;Haarlemmermeer;2020;152
25794779;Mannen;61 jaar;Gescheiden;GM0394;Haarlemmermeer;2021;149
25795492;Mannen;61 jaar;Gescheiden;GM0397;Heemstede;2020;25
25795493;Mannen;61 jaar;Gescheiden;GM0397;Heemstede;2021;23
25796478;Mannen;61 jaar;Gescheiden;GM0534;Hillegom;2020;21
25796479;Mannen;61 jaar;Gescheiden;GM0534;Hillegom;2021;25
25797600;Mannen;61 jaar;Gescheiden;GM1884;Kaag en Braassem;2020;28
25797601;Mannen;61 jaar;Gescheiden;GM1884;Kaag en Braassem;2021;32
25797770;Mannen;61 jaar;Gescheiden;GM0537;Katwijk;2020;61
25797771;Mannen;61 jaar;Gescheiden;GM0537;Katwijk;2021;45
25798824;Mannen;61 jaar;Gescheiden;GM0546;Leiden;2020;107
25798825;Mannen;61 jaar;Gescheiden;GM0546;Leiden;2021;143
25798858;Mannen;61 jaar;Gescheiden;GM0547;Leiderdorp;2020;28
25798859;Mannen;61 jaar;Gescheiden;GM0547;Leiderdorp;2021;26
25798926;Mannen;61 jaar;Gescheiden;GM1916;Leidschendam-Voorburg;2020;90
25798927;Mannen;61 jaar;Gescheiden;GM1916;Leidschendam-Voorburg;2021;95
25799538;Mannen;61 jaar;Gescheiden;GM0553;Lisse;2020;23
25799539;Mannen;61 jaar;Gescheiden;GM0553;Lisse;2021;29
25803108;Mannen;61 jaar;Gescheiden;GM0575;Noordwijk;2020;55
25803109;Mannen;61 jaar;Gescheiden;GM0575;Noordwijk;2021;58
25803142;Mannen;61 jaar;Gescheiden;GM0576;Noordwijkerhout;2020;0
25803143;Mannen;61 jaar;Gescheiden;GM0576;Noordwijkerhout;2021;0
25803482;Mannen;61 jaar;Gescheiden;GM0579;Oegstgeest;2020;28
25803483;Mannen;61 jaar;Gescheiden;GM0579;Oegstgeest;2021;28
25808922;Mannen;61 jaar;Gescheiden;GM1525;Teylingen;2020;30
25808923;Mannen;61 jaar;Gescheiden;GM1525;Teylingen;2021;40
25811268;Mannen;61 jaar;Gescheiden;GM0629;Wassenaar;2020;23
25811269;Mannen;61 jaar;Gescheiden;GM0629;Wassenaar;2021;22
25813206;Mannen;61 jaar;Gescheiden;GM0473;Zandvoort;2020;22
25813207;Mannen;61 jaar;Gescheiden;GM0473;Zandvoort;2021;17
25813750;Mannen;61 jaar;Gescheiden;GM0638;Zoeterwoude;2020;9
25813751;Mannen;61 jaar;Gescheiden;GM0638;Zoeterwoude;2021;16
25846934;Mannen;62 jaar;Ongehuwd;GM0484;Alphen aan den Rijn;2020;85
25846935;Mannen;62 jaar;Ongehuwd;GM0484;Alphen aan den Rijn;2021;91
25849552;Mannen;62 jaar;Ongehuwd;GM0377;Bloemendaal;2020;26
25849553;Mannen;62 jaar;Ongehuwd;GM0377;Bloemendaal;2021;17
25855094;Mannen;62 jaar;Ongehuwd;GM0392;Haarlem;2020;202
25855095;Mannen;62 jaar;Ongehuwd;GM0392;Haarlem;2021;224
25855128;Mannen;62 jaar;Ongehuwd;GM0393;Haarlemmerliede en Spaarnwoude;2020;0
25855129;Mannen;62 jaar;Ongehuwd;GM0393;Haarlemmerliede en Spaarnwoude;2021;0
25855162;Mannen;62 jaar;Ongehuwd;GM0394;Haarlemmermeer;2020;111
25855163;Mannen;62 jaar;Ongehuwd;GM0394;Haarlemmermeer;2021;139
25855876;Mannen;62 jaar;Ongehuwd;GM0397;Heemstede;2020;30
25855877;Mannen;62 jaar;Ongehuwd;GM0397;Heemstede;2021;31
25856862;Mannen;62 jaar;Ongehuwd;GM0534;Hillegom;2020;24
25856863;Mannen;62 jaar;Ongehuwd;GM0534;Hillegom;2021;17
25857984;Mannen;62 jaar;Ongehuwd;GM1884;Kaag en Braassem;2020;23
25857985;Mannen;62 jaar;Ongehuwd;GM1884;Kaag en Braassem;2021;26
25858154;Mannen;62 jaar;Ongehuwd;GM0537;Katwijk;2020;36
25858155;Mannen;62 jaar;Ongehuwd;GM0537;Katwijk;2021;36
25859208;Mannen;62 jaar;Ongehuwd;GM0546;Leiden;2020;152
25859209;Mannen;62 jaar;Ongehuwd;GM0546;Leiden;2021;155
25859242;Mannen;62 jaar;Ongehuwd;GM0547;Leiderdorp;2020;25
25859243;Mannen;62 jaar;Ongehuwd;GM0547;Leiderdorp;2021;31
25859310;Mannen;62 jaar;Ongehuwd;GM1916;Leidschendam-Voorburg;2020;88
25859311;Mannen;62 jaar;Ongehuwd;GM1916;Leidschendam-Voorburg;2021;92
25859922;Mannen;62 jaar;Ongehuwd;GM0553;Lisse;2020;17
25859923;Mannen;62 jaar;Ongehuwd;GM0553;Lisse;2021;10
25863492;Mannen;62 jaar;Ongehuwd;GM0575;Noordwijk;2020;38
25863493;Mannen;62 jaar;Ongehuwd;GM0575;Noordwijk;2021;48
