Geslacht;Leeftijd;LeeftijdNaam;BurgerlijkeStaat;RegioS;RegioNaam;Perioden;BevolkingOp1Januari_1
Mannen;11800;18 jaar;Gescheiden;GM0546;Leiden;2021;0
Mannen;11800;18 jaar;Gescheiden;GM0547;Leiderdorp;2021;0
Mannen;11800;18 jaar;Gescheiden;GM1916;Leidschendam-Voorburg;2021;0
Mannen;11800;18 jaar;Gescheiden;GM0553;Lisse;2021;0
Mannen;11800;18 jaar;Gescheiden;GM0575;Noordwijk;2021;0
Mannen;11800;18 jaar;Gescheiden;GM0576;Noordwijkerhout;2021;0
Mannen;11800;18 jaar;Gescheiden;GM0579;Oegstgeest;2021;0
Mannen;11800;18 jaar;Gescheiden;GM1525;Teylingen;2021;0
Mannen;11800;18 jaar;Gescheiden;GM0629;Wassenaar;2021;0
Mannen;11800;18 jaar;Gescheiden;GM0473;Zandvoort;2021;0
Mannen;11800;18 jaar;Gescheiden;GM0638;Zoeterwoude;2021;0
Mannen;11900;19 jaar;Totaal burgelijke staat;GM0484;Alphen aan den Rijn;2021;718
Mannen;11900;19 jaar;Totaal burgelijke staat;GM0377;Bloemendaal;2021;148
Mannen;11900;19 jaar;Totaal burgelijke staat;GM0392;Haarlem;2021;790
Mannen;11900;19 jaar;Totaal burgelijke staat;GM0393;Haarlemmerliede en Spaarnwoude;2021;0
Mannen;11900;19 jaar;Totaal burgelijke staat;GM0394;Haarlemmermeer;2021;1078
Mannen;11900;19 jaar;Totaal burgelijke staat;GM0397;Heemstede;2021;137
Mannen;11900;19 jaar;Totaal burgelijke staat;GM0534;Hillegom;2021;123
Mannen;11900;19 jaar;Totaal burgelijke staat;GM1884;Kaag en Braassem;2021;155
Mannen;11900;19 jaar;Totaal burgelijke staat;GM0537;Katwijk;2021;417
Mannen;11900;19 jaar;Totaal burgelijke staat;GM0546;Leiden;2021;800
Mannen;11900;19 jaar;Totaal burgelijke staat;GM0547;Leiderdorp;2021;186
Mannen;11900;19 jaar;Totaal burgelijke staat;GM1916;Leidschendam-Voorburg;2021;389
Mannen;11900;19 jaar;Totaal burgelijke staat;GM0553;Lisse;2021;140
Mannen;11900;19 jaar;Totaal burgelijke staat;GM0575;Noordwijk;2021;276
Mannen;11900;19 jaar;Totaal burgelijke staat;GM0576;Noordwijkerhout;2021;0
Mannen;11900;19 jaar;Totaal burgelijke staat;GM0579;Oegstgeest;2021;134
Mannen;11900;19 jaar;Totaal burgelijke staat;GM1525;Teylingen;2021;274
Mannen;11900;19 jaar;Totaal burgelijke staat;GM0629;Wassenaar;2021;180
Mannen;11900;19 jaar;Totaal burgelijke staat;GM0473;Zandvoort;2021;89
Mannen;11900;19 jaar;Totaal burgelijke staat;GM0638;Zoeterwoude;2021;42
Mannen;11900;19 jaar;Ongehuwd;GM0484;Alphen aan den Rijn;2021;718
Mannen;11900;19 jaar;Ongehuwd;GM0377;Bloemendaal;2021;148
Mannen;11900;19 jaar;Ongehuwd;GM0392;Haarlem;2021;790
Mannen;11900;19 jaar;Ongehuwd;GM0393;Haarlemmerliede en Spaarnwoude;2021;0
Mannen;11900;19 jaar;Ongehuwd;GM0394;Haarlemmermeer;2021;1077
Mannen;11900;19 jaar;Ongehuwd;GM0397;Heemstede;2021;137
Mannen;11900;19 jaar;Ongehuwd;GM0534;Hillegom;2021;123
Mannen;11900;19 jaar;Ongehuwd;GM1884;Kaag en Braassem;2021;155
Mannen;11900;19 jaar;Ongehuwd;GM0537;Katwijk;2021;417
Mannen;11900;19 jaar;Ongehuwd;GM0546;Leiden;2021;800
Mannen;11900;19 jaar;Ongehuwd;GM0547;Leiderdorp;2021;186
Mannen;11900;19 jaar;Ongehuwd;GM1916;Leidschendam-Voorburg;2021;389
Mannen;11900;19 jaar;Ongehuwd;GM0553;Lisse;2021;140
Mannen;11900;19 jaar;Ongehuwd;GM0575;Noordwijk;2021;276
Mannen;11900;19 jaar;Ongehuwd;GM0576;Noordwijkerhout;2021;0
Mannen;11900;19 jaar;Ongehuwd;GM0579;Oegstgeest;2021;134
Mannen;11900;19 jaar;Ongehuwd;GM1525;Teylingen;2021;274
Mannen;11900;19 jaar;Ongehuwd;GM0629;Wassenaar;2021;180
Mannen;11900;19 jaar;Ongehuwd;GM0473;Zandvoort;2021;89
Mannen;11900;19 jaar;Ongehuwd;GM0638;Zoeterwoude;2021;42
Mannen;11900;19 jaar;Gehuwd;GM0484;Alphen aan den Rijn;2021;0
Mannen;11900;19 jaar;Gehuwd;GM0377;Bloemendaal;2021;0
Mannen;11900;19 jaar;Gehuwd;GM0392;Haarlem;2021;0
Mannen;11900;19 jaar;Gehuwd;GM0393;Haarlemmerliede en Spaarnwoude;2021;0
Mannen;11900;19 jaar;Gehuwd;GM0394;Haarlemmermeer;2021;1
Mannen;11900;19 jaar;Gehuwd;GM0397;Heemstede;2021;0
Mannen;11900;19 jaar;Gehuwd;GM0534;Hillegom;2021;0
Mannen;11900;19 jaar;Gehuwd;GM1884;Kaag en Braassem;2021;0
Mannen;11900;19 jaar;Gehuwd;GM0537;Katwijk;2021;0
Mannen;11900;19 jaar;Gehuwd;GM0546;Leiden;2021;0
Mannen;11900;19 jaar;Gehuwd;GM0547;Leiderdorp;2021;0
Mannen;11900;19 jaar;Gehuwd;GM1916;Leidschendam-Voorburg;2021;0
Mannen;11900;19 jaar;Gehuwd;GM0553;Lisse;2021;0
Mannen;11900;19 jaar;Gehuwd;GM0575;Noordwijk;2021;0
Mannen;11900;19 jaar;Gehuwd;GM0576;Noordwijkerhout;2021;0
Mannen;11900;19 jaar;Gehuwd;GM0579;Oegstgeest;2021;0
Mannen;11900;19 jaar;Gehuwd;GM1525;Teylingen;2021;0
Mannen;11900;19 jaar;Gehuwd;GM0629;Wassenaar;2021;0
Mannen;11900;19 jaar;Gehuwd;GM0473;Zandvoort;2021;0
Mannen;11900;19 jaar;Gehuwd;GM0638;Zoeterwoude;2021;0
Mannen;11900;19 jaar;Verweduwd;GM0484;Alphen aan den Rijn;2021;0
Mannen;11900;19 jaar;Verweduwd;GM0377;Bloemendaal;2021;0
Mannen;11900;19 jaar;Verweduwd;GM0392;Haarlem;2021;0
Mannen;11900;19 jaar;Verweduwd;GM0393;Haarlemmerliede en Spaarnwoude;2021;0
Mannen;11900;19 jaar;Verweduwd;GM0394;Haarlemmermeer;2021;0
Mannen;11900;19 jaar;Verweduwd;GM0397;Heemstede;2021;0
Mannen;11900;19 jaar;Verweduwd;GM0534;Hillegom;2021;0
Mannen;11900;19 jaar;Verweduwd;GM1884;Kaag en Braassem;2021;0
Mannen;11900;19 jaar;Verweduwd;GM0537;Katwijk;2021;0
Mannen;11900;19 jaar;Verweduwd;GM0546;Leiden;2021;0
Mannen;11900;19 jaar;Verweduwd;GM0547;Leiderdorp;2021;0
Mannen;11900;19 jaar;Verweduwd;GM1916;Leidschendam-Voorburg;2021;0
Mannen;11900;19 jaar;Verweduwd;GM0553;Lisse;2021;0
Mannen;11900;19 jaar;Verweduwd;GM0575;Noordwijk;2021;0
Mannen;11900;19 jaar;Verweduwd;GM0576;Noordwijkerhout;2021;0
Mannen;11900;19 jaar;Verweduwd;GM0579;Oegstgeest;2021;0
Mannen;11900;19 jaar;Verweduwd;GM1525;Teylingen;2021;0
Mannen;11900;19 jaar;Verweduwd;GM0629;Wassenaar;2021;0
Mannen;11900;19 jaar;Verweduwd;GM0473;Zandvoort;2021;0
Mannen;11900;19 jaar;Verweduwd;GM0638;Zoeterwoude;2021;0
Mannen;11900;19 jaar;Gescheiden;GM0484;Alphen aan den Rijn;2021;0
Mannen;11900;19 jaar;Gescheiden;GM0377;Bloemendaal;2021;0
Mannen;11900;19 jaar;Gescheiden;GM0392;Haarlem;2021;0
Mannen;11900;19 jaar;Gescheiden;GM0393;Haarlemmerliede en Spaarnwoude;2021;0
Mannen;11900;19 jaar;Gescheiden;GM0394;Haarlemmermeer;2021;0
Mannen;11900;19 jaar;Gescheiden;GM0397;Heemstede;2021;0
Mannen;11900;19 jaar;Gescheiden;GM0534;Hillegom;2021;0
Mannen;11900;19 jaar;Gescheiden;GM1884;Kaag en Braassem;2021;0
Mannen;11900;19 jaar;Gescheiden;GM0537;Katwijk;2021;0
Mannen;11900;19 jaar;Gescheiden;GM0546;Leiden;2021;0
Mannen;11900;19 jaar;Gescheiden;GM0547;Leiderdorp;2021;0
Mannen;11900;19 jaar;Gescheiden;GM1916;Leidschendam-Voorburg;2021;0
Mannen;11900;19 jaar;Gescheiden;GM0553;Lisse;2021;0
Mannen;11900;19 jaar;Gescheiden;GM0575;Noordwijk;2021;0
Mannen;11900;19 jaar;Gescheiden;GM0576;Noordwijkerhout;2021;0
Mannen;11900;19 jaar;Gescheiden;GM0579;Oegstgeest;2021;0
Mannen;11900;19 jaar;Gescheiden;GM1525;Teylingen;2021;0
Mannen;11900;19 jaar;Gescheiden;GM0629;Wassenaar;2021;0
Mannen;11900;19 jaar;Gescheiden;GM0473;Zandvoort;2021;0
Mannen;11900;19 jaar;Gescheiden;GM0638;Zoeterwoude;2021;0
Mannen;12000;20 jaar;Totaal burgelijke staat;GM0484;Alphen aan den Rijn;2021;683
Mannen;12000;20 jaar;Totaal burgelijke staat;GM0377;Bloemendaal;2021;118
Mannen;12000;20 jaar;Totaal burgelijke staat;GM0392;Haarlem;2021;844
Mannen;12000;20 jaar;Totaal burgelijke staat;GM0393;Haarlemmerliede en Spaarnwoude;2021;0
Mannen;12000;20 jaar;Totaal burgelijke staat;GM0394;Haarlemmermeer;2021;1085
Mannen;12000;20 jaar;Totaal burgelijke staat;GM0397;Heemstede;2021;127
Mannen;12000;20 jaar;Totaal burgelijke staat;GM0534;Hillegom;2021;131
Mannen;12000;20 jaar;Totaal burgelijke staat;GM1884;Kaag en Braassem;2021;171
Mannen;12000;20 jaar;Totaal burgelijke staat;GM0537;Katwijk;2021;431
Mannen;12000;20 jaar;Totaal burgelijke staat;GM0546;Leiden;2021;1069
Mannen;12000;20 jaar;Totaal burgelijke staat;GM0547;Leiderdorp;2021;173
Mannen;12000;20 jaar;Totaal burgelijke staat;GM1916;Leidschendam-Voorburg;2021;364
Mannen;12000;20 jaar;Totaal burgelijke staat;GM0553;Lisse;2021;141
Mannen;12000;20 jaar;Totaal burgelijke staat;GM0575;Noordwijk;2021;251
Mannen;12000;20 jaar;Totaal burgelijke staat;GM0576;Noordwijkerhout;2021;0
Mannen;12000;20 jaar;Totaal burgelijke staat;GM0579;Oegstgeest;2021;119
Mannen;12000;20 jaar;Totaal burgelijke staat;GM1525;Teylingen;2021;247
Mannen;12000;20 jaar;Totaal burgelijke staat;GM0629;Wassenaar;2021;177
Mannen;12000;20 jaar;Totaal burgelijke staat;GM0473;Zandvoort;2021;68
Mannen;12000;20 jaar;Totaal burgelijke staat;GM0638;Zoeterwoude;2021;61
Mannen;12000;20 jaar;Ongehuwd;GM0484;Alphen aan den Rijn;2021;683
Mannen;12000;20 jaar;Ongehuwd;GM0377;Bloemendaal;2021;118
Mannen;12000;20 jaar;Ongehuwd;GM0392;Haarlem;2021;844
Mannen;12000;20 jaar;Ongehuwd;GM0393;Haarlemmerliede en Spaarnwoude;2021;0
Mannen;12000;20 jaar;Ongehuwd;GM0394;Haarlemmermeer;2021;1083
Mannen;12000;20 jaar;Ongehuwd;GM0397;Heemstede;2021;127
Mannen;12000;20 jaar;Ongehuwd;GM0534;Hillegom;2021;131
Mannen;12000;20 jaar;Ongehuwd;GM1884;Kaag en Braassem;2021;171
Mannen;12000;20 jaar;Ongehuwd;GM0537;Katwijk;2021;430
Mannen;12000;20 jaar;Ongehuwd;GM0546;Leiden;2021;1069
Mannen;12000;20 jaar;Ongehuwd;GM0547;Leiderdorp;2021;173
Mannen;12000;20 jaar;Ongehuwd;GM1916;Leidschendam-Voorburg;2021;364
Mannen;12000;20 jaar;Ongehuwd;GM0553;Lisse;2021;141
Mannen;12000;20 jaar;Ongehuwd;GM0575;Noordwijk;2021;251
Mannen;12000;20 jaar;Ongehuwd;GM0576;Noordwijkerhout;2021;0
Mannen;12000;20 jaar;Ongehuwd;GM0579;Oegstgeest;2021;119
Mannen;12000;20 jaar;Ongehuwd;GM1525;Teylingen;2021;247
Mannen;12000;20 jaar;Ongehuwd;GM0629;Wassenaar;2021;175
Mannen;12000;20 jaar;Ongehuwd;GM0473;Zandvoort;2021;68
Mannen;12000;20 jaar;Ongehuwd;GM0638;Zoeterwoude;2021;61
Mannen;12000;20 jaar;Gehuwd;GM0484;Alphen aan den Rijn;2021;0
Mannen;12000;20 jaar;Gehuwd;GM0377;Bloemendaal;2021;0
Mannen;12000;20 jaar;Gehuwd;GM0392;Haarlem;2021;0
Mannen;12000;20 jaar;Gehuwd;GM0393;Haarlemmerliede en Spaarnwoude;2021;0
Mannen;12000;20 jaar;Gehuwd;GM0394;Haarlemmermeer;2021;2
Mannen;12000;20 jaar;Gehuwd;GM0397;Heemstede;2021;0
Mannen;12000;20 jaar;Gehuwd;GM0534;Hillegom;2021;0
Mannen;12000;20 jaar;Gehuwd;GM1884;Kaag en Braassem;2021;0
Mannen;12000;20 jaar;Gehuwd;GM0537;Katwijk;2021;1
Mannen;12000;20 jaar;Gehuwd;GM0546;Leiden;2021;0
Mannen;12000;20 jaar;Gehuwd;GM0547;Leiderdorp;2021;0
Mannen;12000;20 jaar;Gehuwd;GM1916;Leidschendam-Voorburg;2021;0
Mannen;12000;20 jaar;Gehuwd;GM0553;Lisse;2021;0
Mannen;12000;20 jaar;Gehuwd;GM0575;Noordwijk;2021;0
Mannen;12000;20 jaar;Gehuwd;GM0576;Noordwijkerhout;2021;0
Mannen;12000;20 jaar;Gehuwd;GM0579;Oegstgeest;2021;0
Mannen;12000;20 jaar;Gehuwd;GM1525;Teylingen;2021;0
Mannen;12000;20 jaar;Gehuwd;GM0629;Wassenaar;2021;1
Mannen;12000;20 jaar;Gehuwd;GM0473;Zandvoort;2021;0
Mannen;12000;20 jaar;Gehuwd;GM0638;Zoeterwoude;2021;0
Mannen;12000;20 jaar;Verweduwd;GM0484;Alphen aan den Rijn;2021;0
Mannen;12000;20 jaar;Verweduwd;GM0377;Bloemendaal;2021;0
Mannen;12000;20 jaar;Verweduwd;GM0392;Haarlem;2021;0
Mannen;12000;20 jaar;Verweduwd;GM0393;Haarlemmerliede en Spaarnwoude;2021;0
Mannen;12000;20 jaar;Verweduwd;GM0394;Haarlemmermeer;2021;0
Mannen;12000;20 jaar;Verweduwd;GM0397;Heemstede;2021;0
Mannen;12000;20 jaar;Verweduwd;GM0534;Hillegom;2021;0
Mannen;12000;20 jaar;Verweduwd;GM1884;Kaag en Braassem;2021;0
Mannen;12000;20 jaar;Verweduwd;GM0537;Katwijk;2021;0
Mannen;12000;20 jaar;Verweduwd;GM0546;Leiden;2021;0
Mannen;12000;20 jaar;Verweduwd;GM0547;Leiderdorp;2021;0
Mannen;12000;20 jaar;Verweduwd;GM1916;Leidschendam-Voorburg;2021;0
Mannen;12000;20 jaar;Verweduwd;GM0553;Lisse;2021;0
Mannen;12000;20 jaar;Verweduwd;GM0575;Noordwijk;2021;0
Mannen;12000;20 jaar;Verweduwd;GM0576;Noordwijkerhout;2021;0
Mannen;12000;20 jaar;Verweduwd;GM0579;Oegstgeest;2021;0
Mannen;12000;20 jaar;Verweduwd;GM1525;Teylingen;2021;0
Mannen;12000;20 jaar;Verweduwd;GM0629;Wassenaar;2021;0
Mannen;12000;20 jaar;Verweduwd;GM0473;Zandvoort;2021;0
Mannen;12000;20 jaar;Verweduwd;GM0638;Zoeterwoude;2021;0
Mannen;12000;20 jaar;Gescheiden;GM0484;Alphen aan den Rijn;2021;0
Mannen;12000;20 jaar;Gescheiden;GM0377;Bloemendaal;2021;0
Mannen;12000;20 jaar;Gescheiden;GM0392;Haarlem;2021;0
Mannen;12000;20 jaar;Gescheiden;GM0393;Haarlemmerliede en Spaarnwoude;2021;0
Mannen;12000;20 jaar;Gescheiden;GM0394;Haarlemmermeer;2021;0
Mannen;12000;20 jaar;Gescheiden;GM0397;Heemstede;2021;0
Mannen;12000;20 jaar;Gescheiden;GM0534;Hillegom;2021;0
Mannen;12000;20 jaar;Gescheiden;GM1884;Kaag en Braassem;2021;0
Mannen;12000;20 jaar;Gescheiden;GM0537;Katwijk;2021;0
Mannen;12000;20 jaar;Gescheiden;GM0546;Leiden;2021;0
Mannen;12000;20 jaar;Gescheiden;GM0547;Leiderdorp;2021;0
Mannen;12000;20 jaar;Gescheiden;GM1916;Leidschendam-Voorburg;2021;0
Mannen;12000;20 jaar;Gescheiden;GM0553;Lisse;2021;0
Mannen;12000;20 jaar;Gescheiden;GM0575;Noordwijk;2021;0
Mannen;12000;20 jaar;Gescheiden;GM0576;Noordwijkerhout;2021;0
Mannen;12000;20 jaar;Gescheiden;GM0579;Oegstgeest;2021;0
Mannen;12000;20 jaar;Gescheiden;GM1525;Teylingen;2021;0
Mannen;12000;20 jaar;Gescheiden;GM0629;Wassenaar;2021;1
Mannen;12000;20 jaar;Gescheiden;GM0473;Zandvoort;2021;0
Mannen;12000;20 jaar;Gescheiden;GM0638;Zoeterwoude;2021;0
Mannen;12100;21 jaar;Totaal burgelijke staat;GM0484;Alphen aan den Rijn;2021;675
Mannen;12100;21 jaar;Totaal burgelijke staat;GM0377;Bloemendaal;2021;99
Mannen;12100;21 jaar;Totaal burgelijke staat;GM0392;Haarlem;2021;811
Mannen;12100;21 jaar;Totaal burgelijke staat;GM0393;Haarlemmerliede en Spaarnwoude;2021;0
Mannen;12100;21 jaar;Totaal burgelijke staat;GM0394;Haarlemmermeer;2021;1050
Mannen;12100;21 jaar;Totaal burgelijke staat;GM0397;Heemstede;2021;119
Mannen;12100;21 jaar;Totaal burgelijke staat;GM0534;Hillegom;2021;125
Mannen;12100;21 jaar;Totaal burgelijke staat;GM1884;Kaag en Braassem;2021;190
Mannen;12100;21 jaar;Totaal burgelijke staat;GM0537;Katwijk;2021;388
Mannen;12100;21 jaar;Totaal burgelijke staat;GM0546;Leiden;2021;1182
Mannen;12100;21 jaar;Totaal burgelijke staat;GM0547;Leiderdorp;2021;165
Mannen;12100;21 jaar;Totaal burgelijke staat;GM1916;Leidschendam-Voorburg;2021;322
Mannen;12100;21 jaar;Totaal burgelijke staat;GM0553;Lisse;2021;114
Mannen;12100;21 jaar;Totaal burgelijke staat;GM0575;Noordwijk;2021;282
Mannen;12100;21 jaar;Totaal burgelijke staat;GM0576;Noordwijkerhout;2021;0
Mannen;12100;21 jaar;Totaal burgelijke staat;GM0579;Oegstgeest;2021;112
Mannen;12100;21 jaar;Totaal burgelijke staat;GM1525;Teylingen;2021;227
Mannen;12100;21 jaar;Totaal burgelijke staat;GM0629;Wassenaar;2021;142
Mannen;12100;21 jaar;Totaal burgelijke staat;GM0473;Zandvoort;2021;89
Mannen;12100;21 jaar;Totaal burgelijke staat;GM0638;Zoeterwoude;2021;48
Mannen;12100;21 jaar;Ongehuwd;GM0484;Alphen aan den Rijn;2021;674
Mannen;12100;21 jaar;Ongehuwd;GM0377;Bloemendaal;2021;99
Mannen;12100;21 jaar;Ongehuwd;GM0392;Haarlem;2021;807
Mannen;12100;21 jaar;Ongehuwd;GM0393;Haarlemmerliede en Spaarnwoude;2021;0
Mannen;12100;21 jaar;Ongehuwd;GM0394;Haarlemmermeer;2021;1048
Mannen;12100;21 jaar;Ongehuwd;GM0397;Heemstede;2021;119
Mannen;12100;21 jaar;Ongehuwd;GM0534;Hillegom;2021;124
Mannen;12100;21 jaar;Ongehuwd;GM1884;Kaag en Braassem;2021;190
Mannen;12100;21 jaar;Ongehuwd;GM0537;Katwijk;2021;385
Mannen;12100;21 jaar;Ongehuwd;GM0546;Leiden;2021;1181
Mannen;12100;21 jaar;Ongehuwd;GM0547;Leiderdorp;2021;165
Mannen;12100;21 jaar;Ongehuwd;GM1916;Leidschendam-Voorburg;2021;321
Mannen;12100;21 jaar;Ongehuwd;GM0553;Lisse;2021;114
Mannen;12100;21 jaar;Ongehuwd;GM0575;Noordwijk;2021;282
Mannen;12100;21 jaar;Ongehuwd;GM0576;Noordwijkerhout;2021;0
Mannen;12100;21 jaar;Ongehuwd;GM0579;Oegstgeest;2021;112
Mannen;12100;21 jaar;Ongehuwd;GM1525;Teylingen;2021;226
Mannen;12100;21 jaar;Ongehuwd;GM0629;Wassenaar;2021;140
Mannen;12100;21 jaar;Ongehuwd;GM0473;Zandvoort;2021;89
Mannen;12100;21 jaar;Ongehuwd;GM0638;Zoeterwoude;2021;48
Mannen;12100;21 jaar;Gehuwd;GM0484;Alphen aan den Rijn;2021;1
Mannen;12100;21 jaar;Gehuwd;GM0377;Bloemendaal;2021;0
Mannen;12100;21 jaar;Gehuwd;GM0392;Haarlem;2021;4
Mannen;12100;21 jaar;Gehuwd;GM0393;Haarlemmerliede en Spaarnwoude;2021;0
Mannen;12100;21 jaar;Gehuwd;GM0394;Haarlemmermeer;2021;2
Mannen;12100;21 jaar;Gehuwd;GM0397;Heemstede;2021;0
Mannen;12100;21 jaar;Gehuwd;GM0534;Hillegom;2021;1
Mannen;12100;21 jaar;Gehuwd;GM1884;Kaag en Braassem;2021;0
Mannen;12100;21 jaar;Gehuwd;GM0537;Katwijk;2021;3
Mannen;12100;21 jaar;Gehuwd;GM0546;Leiden;2021;1
Mannen;12100;21 jaar;Gehuwd;GM0547;Leiderdorp;2021;0
Mannen;12100;21 jaar;Gehuwd;GM1916;Leidschendam-Voorburg;2021;1
Mannen;12100;21 jaar;Gehuwd;GM0553;Lisse;2021;0
Mannen;12100;21 jaar;Gehuwd;GM0575;Noordwijk;2021;0
Mannen;12100;21 jaar;Gehuwd;GM0576;Noordwijkerhout;2021;0
Mannen;12100;21 jaar;Gehuwd;GM0579;Oegstgeest;2021;0
Mannen;12100;21 jaar;Gehuwd;GM1525;Teylingen;2021;1
Mannen;12100;21 jaar;Gehuwd;GM0629;Wassenaar;2021;2
Mannen;12100;21 jaar;Gehuwd;GM0473;Zandvoort;2021;0
Mannen;12100;21 jaar;Gehuwd;GM0638;Zoeterwoude;2021;0
Mannen;12100;21 jaar;Verweduwd;GM0484;Alphen aan den Rijn;2021;0
Mannen;12100;21 jaar;Verweduwd;GM0377;Bloemendaal;2021;0
Mannen;12100;21 jaar;Verweduwd;GM0392;Haarlem;2021;0
Mannen;12100;21 jaar;Verweduwd;GM0393;Haarlemmerliede en Spaarnwoude;2021;0
Mannen;12100;21 jaar;Verweduwd;GM0394;Haarlemmermeer;2021;0
Mannen;12100;21 jaar;Verweduwd;GM0397;Heemstede;2021;0
Mannen;12100;21 jaar;Verweduwd;GM0534;Hillegom;2021;0
Mannen;12100;21 jaar;Verweduwd;GM1884;Kaag en Braassem;2021;0
Mannen;12100;21 jaar;Verweduwd;GM0537;Katwijk;2021;0
Mannen;12100;21 jaar;Verweduwd;GM0546;Leiden;2021;0
Mannen;12100;21 jaar;Verweduwd;GM0547;Leiderdorp;2021;0
Mannen;12100;21 jaar;Verweduwd;GM1916;Leidschendam-Voorburg;2021;0
Mannen;12100;21 jaar;Verweduwd;GM0553;Lisse;2021;0
Mannen;12100;21 jaar;Verweduwd;GM0575;Noordwijk;2021;0
Mannen;12100;21 jaar;Verweduwd;GM0576;Noordwijkerhout;2021;0
Mannen;12100;21 jaar;Verweduwd;GM0579;Oegstgeest;2021;0
Mannen;12100;21 jaar;Verweduwd;GM1525;Teylingen;2021;0
Mannen;12100;21 jaar;Verweduwd;GM0629;Wassenaar;2021;0
Mannen;12100;21 jaar;Verweduwd;GM0473;Zandvoort;2021;0
Mannen;12100;21 jaar;Verweduwd;GM0638;Zoeterwoude;2021;0
Mannen;12100;21 jaar;Gescheiden;GM0484;Alphen aan den Rijn;2021;0
Mannen;12100;21 jaar;Gescheiden;GM0377;Bloemendaal;2021;0
Mannen;12100;21 jaar;Gescheiden;GM0392;Haarlem;2021;0
Mannen;12100;21 jaar;Gescheiden;GM0393;Haarlemmerliede en Spaarnwoude;2021;0
Mannen;12100;21 jaar;Gescheiden;GM0394;Haarlemmermeer;2021;0
Mannen;12100;21 jaar;Gescheiden;GM0397;Heemstede;2021;0
Mannen;12100;21 jaar;Gescheiden;GM0534;Hillegom;2021;0
Mannen;12100;21 jaar;Gescheiden;GM1884;Kaag en Braassem;2021;0
Mannen;12100;21 jaar;Gescheiden;GM0537;Katwijk;2021;0
Mannen;12100;21 jaar;Gescheiden;GM0546;Leiden;2021;0
Mannen;12100;21 jaar;Gescheiden;GM0547;Leiderdorp;2021;0
Mannen;12100;21 jaar;Gescheiden;GM1916;Leidschendam-Voorburg;2021;0
Mannen;12100;21 jaar;Gescheiden;GM0553;Lisse;2021;0
Mannen;12100;21 jaar;Gescheiden;GM0575;Noordwijk;2021;0
Mannen;12100;21 jaar;Gescheiden;GM0576;Noordwijkerhout;2021;0
Mannen;12100;21 jaar;Gescheiden;GM0579;Oegstgeest;2021;0
Mannen;12100;21 jaar;Gescheiden;GM1525;Teylingen;2021;0
Mannen;12100;21 jaar;Gescheiden;GM0629;Wassenaar;2021;0
Mannen;12100;21 jaar;Gescheiden;GM0473;Zandvoort;2021;0
Mannen;12100;21 jaar;Gescheiden;GM0638;Zoeterwoude;2021;0
Mannen;12200;22 jaar;Totaal burgelijke staat;GM0484;Alphen aan den Rijn;2021;598
Mannen;12200;22 jaar;Totaal burgelijke staat;GM0377;Bloemendaal;2021;91
Mannen;12200;22 jaar;Totaal burgelijke staat;GM0392;Haarlem;2021;788
Mannen;12200;22 jaar;Totaal burgelijke staat;GM0393;Haarlemmerliede en Spaarnwoude;2021;0
Mannen;12200;22 jaar;Totaal burgelijke staat;GM0394;Haarlemmermeer;2021;959
Mannen;12200;22 jaar;Totaal burgelijke staat;GM0397;Heemstede;2021;98
Mannen;12200;22 jaar;Totaal burgelijke staat;GM0534;Hillegom;2021;113
Mannen;12200;22 jaar;Totaal burgelijke staat;GM1884;Kaag en Braassem;2021;176
Mannen;12200;22 jaar;Totaal burgelijke staat;GM0537;Katwijk;2021;416
Mannen;12200;22 jaar;Totaal burgelijke staat;GM0546;Leiden;2021;1275
Mannen;12200;22 jaar;Totaal burgelijke staat;GM0547;Leiderdorp;2021;148
Mannen;12200;22 jaar;Totaal burgelijke staat;GM1916;Leidschendam-Voorburg;2021;353
Mannen;12200;22 jaar;Totaal burgelijke staat;GM0553;Lisse;2021;111
Mannen;12200;22 jaar;Totaal burgelijke staat;GM0575;Noordwijk;2021;247
Mannen;12200;22 jaar;Totaal burgelijke staat;GM0576;Noordwijkerhout;2021;0
Mannen;12200;22 jaar;Totaal burgelijke staat;GM0579;Oegstgeest;2021;119
Mannen;12200;22 jaar;Totaal burgelijke staat;GM1525;Teylingen;2021;245
Mannen;12200;22 jaar;Totaal burgelijke staat;GM0629;Wassenaar;2021;142
Mannen;12200;22 jaar;Totaal burgelijke staat;GM0473;Zandvoort;2021;62
Mannen;12200;22 jaar;Totaal burgelijke staat;GM0638;Zoeterwoude;2021;62
Mannen;12200;22 jaar;Ongehuwd;GM0484;Alphen aan den Rijn;2021;590
Mannen;12200;22 jaar;Ongehuwd;GM0377;Bloemendaal;2021;91
Mannen;12200;22 jaar;Ongehuwd;GM0392;Haarlem;2021;781
Mannen;12200;22 jaar;Ongehuwd;GM0393;Haarlemmerliede en Spaarnwoude;2021;0
Mannen;12200;22 jaar;Ongehuwd;GM0394;Haarlemmermeer;2021;954
Mannen;12200;22 jaar;Ongehuwd;GM0397;Heemstede;2021;98
Mannen;12200;22 jaar;Ongehuwd;GM0534;Hillegom;2021;113
Mannen;12200;22 jaar;Ongehuwd;GM1884;Kaag en Braassem;2021;176
Mannen;12200;22 jaar;Ongehuwd;GM0537;Katwijk;2021;406
Mannen;12200;22 jaar;Ongehuwd;GM0546;Leiden;2021;1267
